date,rate
1996-07-15,7.639000
1996-07-16,7.645300
1996-07-17,7.657500
1996-07-18,7.653600
1996-07-19,7.645300
1996-07-22,7.616800
1996-07-23,7.629300
1996-07-24,7.607800
1996-07-25,7.611700
1996-07-26,7.590300
1996-07-29,7.595900
1996-07-30,7.613500
1996-07-31,7.571300
1996-08-01,7.589300
1996-08-02,7.570900
1996-08-05,7.537500
1996-08-06,7.550400
1996-08-07,7.534000
1996-08-08,7.511900
1996-08-09,7.534900
1996-08-12,7.517200
1996-08-13,7.510600
1996-08-14,7.489700
1996-08-15,7.486800
1996-08-16,7.507700
1996-08-19,7.478900
1996-08-20,7.485400
1996-08-21,7.477800
1996-08-22,7.485800
1996-08-23,7.475700
1996-08-26,7.483000
1996-08-27,7.502000
1996-08-28,7.516300
1996-08-29,7.493000
1996-08-30,7.520500
1996-09-02,7.583100
1996-09-03,7.549000
1996-09-04,7.582800
1996-09-05,7.562000
1996-09-06,7.599600
1996-09-09,7.576800
1996-09-10,7.542600
1996-09-11,7.538500
1996-09-12,7.556200
1996-09-13,7.541700
1996-09-17,7.513900
1996-09-18,7.505500
1996-09-19,7.490700
1996-09-20,7.505200
1996-09-23,7.537900
1996-09-24,7.582800
1996-09-25,7.536400
1996-09-26,7.531700
1996-09-27,7.537400
1996-09-30,7.538300
1996-10-01,7.551900
1996-10-02,7.531700
1996-10-03,7.518300
1996-10-04,7.530200
1996-10-07,7.527300
1996-10-08,7.528100
1996-10-09,7.540000
1996-10-10,7.574100
1996-10-11,7.610900
1996-10-14,7.626500
1996-10-15,7.692300
1996-10-16,7.747200
1996-10-17,7.795000
1996-10-18,7.772600
1996-10-21,7.730700
1996-10-22,7.738100
1996-10-23,7.762500
1996-10-24,7.850200
1996-10-25,7.829700
1996-10-28,7.955000
1996-10-29,7.890400
1996-10-30,7.917200
1996-10-31,7.988300
1996-11-01,8.047800
1996-11-04,7.965300
1996-11-05,7.924200
1996-11-06,7.892000
1996-11-07,7.921500
1996-11-08,7.952700
1996-11-11,7.900500
1996-11-12,7.901700
1996-11-13,7.915500
1996-11-14,7.921500
1996-11-15,7.918200
1996-11-18,7.902000
1996-11-19,7.908500
1996-11-21,7.897500
1996-11-22,7.896000
1996-11-25,7.870000
1996-11-26,7.909500
1996-11-27,7.875000
1996-11-28,7.870000
1996-11-29,7.885800
1996-12-02,7.893000
1996-12-03,7.892800
1996-12-04,7.878700
1996-12-05,7.862600
1996-12-06,7.888500
1996-12-09,7.926000
1996-12-10,7.903200
1996-12-11,7.872300
1996-12-13,7.872300
1996-12-16,7.901700
1996-12-17,7.927200
1996-12-18,7.877100
1996-12-19,7.881000
1996-12-20,7.867400
1996-12-23,7.842700
1996-12-24,7.834400
1996-12-26,7.832500
1996-12-27,7.844200
1997-01-02,7.870300
1997-01-03,7.902700
1997-01-06,7.866400
1997-01-07,7.850800
1997-01-08,7.837500
1997-01-09,7.817400
1997-01-10,7.820800
1997-01-13,7.860700
1997-01-14,7.812500
1997-01-15,7.800500
1997-01-16,7.808500
1997-01-17,7.822200
1997-01-20,7.827500
1997-01-21,7.808200
1997-01-22,7.803300
1997-01-23,7.794600
1997-01-24,7.791300
1997-01-27,7.820500
1997-01-28,7.831200
1997-01-29,7.815200
1997-01-30,7.839300
1997-01-31,7.840900
1997-02-03,7.821700
1997-02-04,7.818300
1997-02-06,7.832200
1997-02-07,7.828200
1997-02-10,7.804800
1997-02-11,7.798800
1997-02-12,7.792700
1997-02-13,7.796800
1997-02-14,7.789800
1997-02-17,7.778000
1997-02-18,7.769200
1997-02-19,7.801000
1997-02-20,7.788700
1997-02-21,7.746000
1997-02-24,7.761700
1997-02-25,7.750200
1997-02-26,7.755600
1997-02-27,7.784400
1997-02-28,7.835800
1997-03-03,7.974000
1997-03-04,8.011700
1997-03-05,7.973700
1997-03-06,8.043800
1997-03-07,8.009200
1997-03-10,8.015200
1997-03-11,7.959000
1997-03-12,7.978000
1997-03-13,7.961100
1997-03-14,7.998700
1997-03-17,7.978900
1997-03-18,7.992000
1997-03-19,7.949200
1997-03-20,7.923300
1997-03-24,7.940700
1997-03-25,7.895800
1997-03-26,7.890500
1997-03-31,7.912600
1997-04-01,7.931300
1997-04-02,7.911700
1997-04-03,7.924800
1997-04-04,7.972000
1997-04-07,7.959200
1997-04-08,7.906100
1997-04-09,7.885100
1997-04-10,7.891300
1997-04-11,7.915300
1997-04-14,7.922200
1997-04-15,7.906400
1997-04-16,7.887700
1997-04-17,7.897800
1997-04-18,7.885200
1997-04-21,7.873800
1997-04-22,7.877300
1997-04-23,7.870300
1997-04-24,7.878300
1997-04-25,7.854500
1997-04-28,7.891700
1997-04-29,7.926700
1997-04-30,7.974300
1997-05-02,7.951900
1997-05-06,7.911300
1997-05-07,7.878100
1997-05-08,7.920300
1997-05-09,7.925300
1997-05-12,7.902800
1997-05-13,7.924300
1997-05-14,7.906500
1997-05-15,7.892500
1997-05-16,7.903100
1997-05-19,7.894200
1997-05-20,7.893400
1997-05-21,7.887800
1997-05-22,7.865500
1997-05-23,7.868900
1997-05-26,7.873100
1997-05-27,7.905900
1997-05-28,7.926300
1997-05-29,7.908500
1997-05-30,7.908200
1997-06-02,7.916700
1997-06-03,7.918300
1997-06-04,7.911800
1997-06-05,7.928300
1997-06-06,7.948200
1997-06-09,7.987000
1997-06-10,7.987800
1997-06-11,7.968900
1997-06-12,7.975300
1997-06-13,7.963300
1997-06-16,7.958100
1997-06-17,7.953700
1997-06-18,7.942400
1997-06-19,7.909800
1997-06-20,7.916800
1997-06-23,7.958200
1997-06-24,7.977000
1997-06-25,7.941300
1997-06-26,7.948300
1997-06-27,7.957700
1997-06-30,7.951700
1997-07-01,7.950400
1997-07-02,7.929800
1997-07-03,7.939500
1997-07-04,7.949700
1997-07-07,7.966000
1997-07-08,7.907200
1997-07-09,7.914700
1997-07-10,7.895300
1997-07-11,7.891300
1997-07-14,7.852600
1997-07-15,7.869300
1997-07-16,7.886100
1997-07-17,7.928200
1997-07-18,7.855700
1997-07-21,7.909700
1997-07-22,7.886800
1997-07-23,7.857100
1997-07-24,7.837300
1997-07-25,7.831300
1997-07-28,7.771700
1997-07-29,7.780800
1997-07-30,7.808800
1997-07-31,7.765800
1997-08-01,7.824800
1997-08-04,7.824400
1997-08-05,7.831000
1997-08-06,7.805100
1997-08-07,7.780600
1997-08-08,7.789500
1997-08-11,7.826300
1997-08-12,7.805900
1997-08-13,7.782000
1997-08-14,7.782800
1997-08-15,7.766000
1997-08-18,7.764600
1997-08-19,7.775700
1997-08-20,7.757500
1997-08-21,7.761500
1997-08-22,7.759700
1997-08-25,7.790500
1997-08-26,7.758300
1997-08-27,7.763700
1997-08-28,7.754800
1997-08-29,7.774600
1997-09-02,7.785300
1997-09-03,7.777000
1997-09-04,7.768700
1997-09-05,7.788200
1997-09-08,7.807000
1997-09-09,7.784000
1997-09-10,7.779100
1997-09-11,7.776900
1997-09-12,7.784700
1997-09-15,7.779400
1997-09-17,7.767700
1997-09-18,7.754600
1997-09-19,7.756000
1997-09-22,7.755800
1997-09-23,7.724500
1997-09-24,7.768100
1997-09-25,7.824300
1997-09-26,7.807200
1997-09-29,7.819900
1997-09-30,7.815800
1997-10-01,7.770700
1997-10-02,7.753600
1997-10-03,7.753000
1997-10-06,7.756200
1997-10-07,7.760100
1997-10-08,7.749700
1997-10-09,7.760300
1997-10-10,7.770000
1997-10-13,7.759200
1997-10-14,7.748300
1997-10-15,7.742700
1997-10-16,7.740300
1997-10-17,7.733600
1997-10-20,7.748400
1997-10-21,7.727000
1997-10-22,7.719600
1997-10-23,7.722900
1997-10-24,7.763000
1997-10-27,7.827200
1997-10-28,8.140000
1997-10-29,8.296700
1997-10-30,8.103300
1997-10-31,8.343300
1997-11-03,8.368300
1997-11-04,8.236700
1997-11-05,8.253500
1997-11-06,8.165900
1997-11-07,8.365000
1997-11-10,8.376700
1997-11-11,8.262700
1997-11-12,8.310000
1997-11-13,8.358300
1997-11-14,8.380000
1997-11-17,8.327500
1997-11-18,8.242500
1997-11-19,8.264200
1997-11-21,8.288300
1997-11-24,8.177300
1997-11-25,8.235200
1997-11-26,8.235800
1997-11-27,8.200000
1997-11-28,8.216500
1997-12-01,8.213500
1997-12-02,8.181000
1997-12-03,8.153800
1997-12-04,8.130600
1997-12-05,8.105700
1997-12-08,8.144000
1997-12-09,8.110500
1997-12-10,8.114800
1997-12-11,8.139400
1997-12-15,8.199800
1997-12-16,8.137600
1997-12-17,8.091600
1997-12-18,8.078700
1997-12-19,8.074000
1997-12-22,8.131800
1997-12-23,8.115600
1997-12-24,8.126800
1997-12-26,8.164800
1997-12-29,8.143000
1997-12-30,8.083300
1997-12-31,8.064000
1998-01-02,8.068100
1998-01-05,8.058500
1998-01-06,8.042300
1998-01-07,8.042200
1998-01-08,8.059800
1998-01-09,8.077500
1998-01-12,8.085700
1998-01-13,8.277500
1998-01-14,8.162800
1998-01-15,8.166200
1998-01-16,8.276200
1998-01-19,8.197800
1998-01-20,8.180300
1998-01-21,8.214500
1998-01-22,8.268200
1998-01-23,8.332000
1998-01-26,8.293900
1998-01-27,8.281000
1998-01-28,8.266200
1998-01-29,8.360300
1998-01-30,8.464000
1998-02-02,8.464300
1998-02-03,8.436700
1998-02-04,8.432300
1998-02-06,8.413500
1998-02-09,8.422200
1998-02-10,8.452900
1998-02-11,8.485000
1998-02-12,8.452200
1998-02-13,8.449500
1998-02-16,8.465200
1998-02-17,8.462900
1998-02-18,8.457800
1998-02-19,8.542700
1998-02-20,8.544900
1998-02-23,8.589200
1998-02-24,8.637900
1998-02-25,8.614000
1998-02-26,8.583200
1998-02-27,8.558300
1998-03-02,8.525300
1998-03-03,8.495700
1998-03-04,8.534700
1998-03-05,8.582500
1998-03-06,8.620200
1998-03-09,8.597800
1998-03-10,8.627300
1998-03-11,8.627300
1998-03-12,8.669000
1998-03-13,8.567300
1998-03-16,8.559500
1998-03-17,8.592700
1998-03-18,8.604800
1998-03-19,8.564100
1998-03-20,8.563800
1998-03-23,8.578400
1998-03-24,8.536800
1998-03-25,8.541000
1998-03-26,8.528200
1998-03-27,8.525200
1998-03-30,8.516500
1998-03-31,8.535300
1998-04-01,8.519200
1998-04-02,8.509600
1998-04-03,8.521400
1998-04-06,8.541000
1998-04-07,8.520000
1998-04-08,8.527400
1998-04-13,8.510600
1998-04-14,8.513000
1998-04-15,8.492800
1998-04-16,8.471600
1998-04-17,8.500900
1998-04-20,8.494500
1998-04-21,8.472800
1998-04-22,8.455000
1998-04-23,8.461600
1998-04-24,8.470300
1998-04-27,8.474700
1998-04-28,8.519000
1998-04-29,8.481800
1998-04-30,8.502900
1998-05-04,8.489800
1998-05-06,8.477000
1998-05-07,8.479300
1998-05-08,8.500700
1998-05-11,8.483400
1998-05-12,8.467300
1998-05-13,8.496500
1998-05-14,8.519800
1998-05-15,8.506900
1998-05-18,8.514700
1998-05-19,8.530300
1998-05-20,8.584900
1998-05-21,8.621200
1998-05-22,8.622300
1998-05-25,8.640200
1998-05-26,8.637800
1998-05-27,8.708100
1998-05-28,8.880200
1998-05-29,8.787300
1998-06-01,8.816400
1998-06-02,8.898300
1998-06-03,8.881800
1998-06-04,8.795800
1998-06-05,8.780300
1998-06-08,8.761900
1998-06-09,8.825200
1998-06-10,8.836000
1998-06-11,8.880800
1998-06-12,8.960900
1998-06-15,9.046300
1998-06-16,9.037500
1998-06-17,8.981500
1998-06-18,8.880300
1998-06-19,8.896700
1998-06-22,8.892900
1998-06-23,8.912300
1998-06-24,8.892700
1998-06-25,8.925200
1998-06-26,8.953700
1998-06-29,9.040700
1998-06-30,9.022800
1998-07-01,8.985200
1998-07-02,8.937500
1998-07-03,8.986300
1998-07-06,8.949700
1998-07-07,8.969400
1998-07-08,8.955800
1998-07-09,8.924200
1998-07-10,8.943200
1998-07-13,8.953500
1998-07-14,8.902500
1998-07-15,8.854800
1998-07-16,8.853500
1998-07-17,8.839300
1998-07-20,8.821800
1998-07-21,8.789600
1998-07-22,8.803300
1998-07-23,8.872100
1998-07-24,8.864700
1998-07-27,8.867000
1998-07-28,8.893000
1998-07-29,8.886100
1998-07-30,8.917800
1998-07-31,8.900800
1998-08-03,8.921500
1998-08-04,8.954500
1998-08-05,8.964800
1998-08-06,9.006200
1998-08-07,9.025500
1998-08-10,9.018700
1998-08-11,9.125300
1998-08-12,9.201600
1998-08-13,9.176200
1998-08-14,9.232500
1998-08-17,9.181200
1998-08-18,9.301800
1998-08-19,9.230200
1998-08-20,9.187300
1998-08-21,9.313400
1998-08-24,9.690000
1998-08-25,9.645800
1998-08-26,9.600100
1998-08-27,9.815000
1998-08-28,9.960000
1998-08-31,10.027500
1998-09-02,9.971700
1998-09-03,9.945800
1998-09-04,10.107200
1998-09-07,10.161800
1998-09-08,10.196700
1998-09-09,10.274200
1998-09-10,10.349900
1998-09-11,10.532500
1998-09-14,10.579200
1998-09-15,10.523300
1998-09-17,10.205800
1998-09-18,10.315800
1998-09-21,10.138300
1998-09-22,10.305000
1998-09-23,10.096200
1998-09-24,10.115900
1998-09-25,10.111700
1998-09-28,10.243800
1998-09-29,10.106200
1998-09-30,10.111900
1998-10-01,10.193300
1998-10-02,10.313700
1998-10-05,10.313700
1998-10-06,10.218000
1998-10-07,10.172900
1998-10-08,10.183500
1998-10-09,10.354900
1998-10-12,10.215700
1998-10-13,10.155500
1998-10-14,10.186300
1998-10-15,10.180000
1998-10-16,10.131200
1998-10-19,10.093300
1998-10-20,10.086300
1998-10-21,10.042000
1998-10-22,10.033800
1998-10-23,9.993000
1998-10-26,10.035300
1998-10-27,10.029300
1998-10-28,10.149000
1998-10-29,10.157500
1998-10-30,10.219800
1998-11-03,10.113700
1998-11-04,10.031200
1998-11-05,9.936500
1998-11-06,9.988600
1998-11-09,9.971700
1998-11-10,10.001500
1998-11-11,10.025600
1998-11-12,10.006000
1998-11-13,10.056300
1998-11-16,9.996500
1998-11-17,9.976500
1998-11-18,9.944000
1998-11-19,9.930500
1998-11-23,9.920300
1998-11-24,9.877200
1998-11-25,9.914500
1998-11-26,9.910700
1998-11-27,9.940400
1998-11-30,9.967600
1998-12-01,9.999500
1998-12-02,10.031800
1998-12-03,9.968200
1998-12-04,9.987600
1998-12-07,9.989700
1998-12-08,9.999300
1998-12-09,9.942300
1998-12-10,9.951700
1998-12-11,9.950000
1998-12-14,9.948200
1998-12-15,9.949100
1998-12-16,9.949800
1998-12-17,9.882800
1998-12-18,9.786300
1998-12-21,9.797200
1998-12-22,9.756800
1998-12-23,9.802800
1998-12-24,9.810400
1998-12-28,9.882200
1998-12-29,9.838200
1998-12-30,9.865000
1998-12-31,9.939500
1999-01-04,9.896300
1999-01-05,9.837600
1999-01-06,9.792100
1999-01-07,9.775500
1999-01-08,9.852700
1999-01-11,9.809100
1999-01-12,9.939400
1999-01-13,10.084800
1999-01-14,10.600000
1999-01-15,10.538300
1999-01-18,10.348500
1999-01-19,10.225800
1999-01-20,10.278300
1999-01-21,10.178000
1999-01-22,10.287400
1999-01-25,10.201700
1999-01-26,10.224200
1999-01-27,10.225200
1999-01-28,10.174500
1999-01-29,10.175200
1999-02-01,10.154300
1999-02-02,10.098600
1999-02-03,10.082300
1999-02-04,10.113800
1999-02-08,10.121700
1999-02-09,10.082100
1999-02-10,10.076400
1999-02-11,10.060600
1999-02-12,9.979300
1999-02-15,9.948600
1999-02-16,9.931500
1999-02-17,9.919000
1999-02-18,9.904300
1999-02-19,9.880900
1999-02-22,9.933300
1999-02-23,9.931500
1999-02-24,9.956500
1999-02-25,9.935700
1999-02-26,9.983600
1999-03-01,9.944100
1999-03-02,9.907200
1999-03-03,9.952800
1999-03-04,9.964100
1999-03-05,9.933400
1999-03-08,9.873200
1999-03-09,9.843400
1999-03-10,9.792700
1999-03-11,9.801200
1999-03-12,9.748000
1999-03-15,9.752700
1999-03-16,9.705300
1999-03-17,9.658700
1999-03-18,9.688800
1999-03-19,9.646200
1999-03-22,9.667500
1999-03-23,9.711600
1999-03-24,9.672300
1999-03-25,9.691700
1999-03-26,9.645400
1999-03-29,9.595400
1999-03-30,9.515800
1999-03-31,9.537600
1999-04-05,9.521800
1999-04-06,9.481800
1999-04-07,9.484600
1999-04-08,9.496800
1999-04-09,9.477100
1999-04-12,9.572800
1999-04-13,9.556900
1999-04-14,9.505800
1999-04-15,9.508500
1999-04-16,9.543000
1999-04-19,9.523700
1999-04-20,9.383100
1999-04-21,9.407700
1999-04-22,9.364300
1999-04-23,9.331700
1999-04-26,9.300500
1999-04-27,9.308400
1999-04-28,9.328500
1999-04-29,9.287100
1999-04-30,9.262200
1999-05-03,9.244700
1999-05-04,9.268900
1999-05-06,9.274900
1999-05-07,9.333000
1999-05-10,9.348000
1999-05-11,9.299200
1999-05-12,9.253300
1999-05-13,9.324700
1999-05-14,9.269800
1999-05-17,9.359100
1999-05-18,9.366300
1999-05-19,9.298300
1999-05-20,9.308600
1999-05-21,9.324200
1999-05-24,9.358900
1999-05-25,9.384500
1999-05-26,9.546800
1999-05-27,9.671500
1999-05-28,9.749800
1999-05-31,9.783300
1999-06-01,9.687200
1999-06-02,9.815600
1999-06-03,9.765300
1999-06-04,9.654500
1999-06-07,9.627200
1999-06-08,9.504500
1999-06-09,9.487900
1999-06-10,9.581700
1999-06-11,9.598500
1999-06-14,9.545200
1999-06-15,9.576700
1999-06-16,9.501800
1999-06-17,9.458500
1999-06-18,9.403800
1999-06-21,9.355000
1999-06-22,9.378100
1999-06-23,9.371700
1999-06-24,9.403800
1999-06-25,9.459000
1999-06-28,9.471700
1999-06-29,9.487500
1999-06-30,9.416500
1999-07-01,9.440900
1999-07-02,9.377300
1999-07-05,9.351300
1999-07-06,9.316700
1999-07-07,9.331400
1999-07-08,9.363700
1999-07-09,9.330300
1999-07-12,9.352300
1999-07-13,9.435800
1999-07-14,9.459000
1999-07-15,9.338800
1999-07-16,9.334300
1999-07-19,9.356300
1999-07-20,9.300800
1999-07-21,9.301300
1999-07-22,9.334800
1999-07-23,9.374600
1999-07-26,9.385600
1999-07-27,9.423500
1999-07-28,9.368000
1999-07-29,9.382700
1999-07-30,9.426000
1999-08-02,9.401000
1999-08-03,9.405800
1999-08-04,9.455200
1999-08-05,9.436400
1999-08-06,9.509700
1999-08-09,9.496200
1999-08-10,9.487400
1999-08-11,9.506300
1999-08-12,9.415000
1999-08-13,9.353300
1999-08-16,9.388300
1999-08-17,9.356800
1999-08-18,9.333200
1999-08-19,9.321800
1999-08-20,9.374500
1999-08-23,9.386800
1999-08-24,9.343500
1999-08-25,9.331000
1999-08-26,9.308100
1999-08-27,9.339400
1999-08-30,9.381900
1999-08-31,9.409500
1999-09-02,9.385000
1999-09-03,9.373900
1999-09-06,9.338200
1999-09-07,9.346200
1999-09-08,9.349700
1999-09-09,9.357800
1999-09-10,9.347100
1999-09-13,9.317400
1999-09-14,9.319200
1999-09-15,9.332300
1999-09-17,9.309200
1999-09-20,9.371200
1999-09-21,9.322300
1999-09-22,9.304400
1999-09-23,9.285800
1999-09-24,9.305500
1999-09-27,9.356500
1999-09-28,9.315800
1999-09-29,9.358200
1999-09-30,9.356500
1999-10-01,9.348300
1999-10-04,9.406300
1999-10-05,9.453100
1999-10-06,9.475800
1999-10-07,9.432300
1999-10-08,9.459800
1999-10-11,9.468200
1999-10-12,9.450700
1999-10-13,9.467500
1999-10-14,9.519000
1999-10-15,9.630800
1999-10-18,9.711400
1999-10-19,9.714300
1999-10-20,9.671300
1999-10-21,9.611400
1999-10-22,9.648200
1999-10-25,9.603000
1999-10-26,9.637400
1999-10-27,9.629900
1999-10-28,9.650400
1999-10-29,9.635700
1999-11-01,9.625000
1999-11-03,9.620800
1999-11-04,9.555200
1999-11-05,9.471200
1999-11-08,9.451800
1999-11-09,9.457100
1999-11-10,9.415800
1999-11-11,9.412600
1999-11-12,9.385700
1999-11-15,9.378700
1999-11-16,9.368500
1999-11-17,9.401800
1999-11-18,9.354900
1999-11-19,9.346000
1999-11-22,9.328800
1999-11-23,9.319000
1999-11-24,9.332400
1999-11-25,9.319500
1999-11-26,9.294500
1999-11-29,9.355000
1999-11-30,9.373700
1999-12-01,9.432000
1999-12-02,9.468300
1999-12-03,9.532600
1999-12-06,9.494200
1999-12-07,9.456200
1999-12-08,9.441600
1999-12-09,9.475500
1999-12-10,9.428800
1999-12-13,9.414300
1999-12-14,9.414300
1999-12-15,9.411000
1999-12-16,9.379000
1999-12-17,9.357800
1999-12-20,9.329800
1999-12-21,9.333800
1999-12-22,9.314200
1999-12-23,9.309500
1999-12-24,9.369500
1999-12-27,9.418800
1999-12-30,9.522200
2000-01-03,9.498600
2000-01-04,9.394900
2000-01-05,9.456400
2000-01-06,9.545500
2000-01-07,9.570500
2000-01-10,9.515000
2000-01-11,9.446400
2000-01-12,9.478000
2000-01-13,9.535200
2000-01-14,9.505700
2000-01-17,9.448300
2000-01-18,9.417200
2000-01-19,9.438300
2000-01-20,9.408600
2000-01-21,9.403800
2000-01-24,9.446300
2000-01-25,9.483800
2000-01-26,9.528800
2000-01-27,9.510300
2000-01-28,9.512300
2000-01-31,9.572700
2000-02-01,9.625300
2000-02-02,9.595600
2000-02-03,9.572400
2000-02-04,9.501100
2000-02-07,9.480300
2000-02-08,9.432700
2000-02-09,9.401800
2000-02-10,9.399800
2000-02-11,9.434800
2000-02-14,9.421200
2000-02-15,9.398800
2000-02-16,9.388000
2000-02-17,9.371000
2000-02-18,9.390500
2000-02-21,9.359200
2000-02-22,9.410800
2000-02-23,9.439500
2000-02-24,9.406700
2000-02-25,9.379800
2000-02-28,9.374800
2000-02-29,9.403300
2000-03-01,9.366200
2000-03-02,9.363300
2000-03-03,9.338200
2000-03-06,9.311500
2000-03-07,9.321500
2000-03-08,9.300900
2000-03-09,9.266200
2000-03-10,9.283700
2000-03-13,9.312500
2000-03-14,9.333800
2000-03-15,9.312700
2000-03-16,9.343600
2000-03-17,9.322400
2000-03-20,9.325500
2000-03-22,9.318500
2000-03-23,9.276500
2000-03-24,9.239800
2000-03-27,9.171200
2000-03-28,9.177500
2000-03-29,9.188300
2000-03-30,9.233100
2000-03-31,9.301500
2000-04-03,9.284500
2000-04-04,9.276100
2000-04-05,9.287800
2000-04-06,9.383500
2000-04-07,9.353500
2000-04-10,9.321800
2000-04-11,9.286800
2000-04-12,9.391800
2000-04-13,9.396500
2000-04-14,9.398800
2000-04-17,9.484200
2000-04-18,9.488200
2000-04-19,9.438800
2000-04-24,9.393900
2000-04-25,9.444300
2000-04-26,9.407800
2000-04-27,9.407300
2000-04-28,9.452100
2000-05-02,9.412700
2000-05-03,9.337400
2000-05-04,9.384800
2000-05-08,9.392800
2000-05-09,9.491800
2000-05-10,9.485500
2000-05-11,9.570200
2000-05-12,9.576800
2000-05-15,9.566100
2000-05-16,9.582000
2000-05-17,9.508800
2000-05-18,9.545100
2000-05-19,9.575100
2000-05-22,9.615000
2000-05-23,9.577800
2000-05-24,9.509000
2000-05-25,9.532800
2000-05-26,9.494000
2000-05-29,9.527400
2000-05-30,9.532600
2000-05-31,9.516000
2000-06-01,9.511000
2000-06-02,9.498800
2000-06-05,9.546100
2000-06-06,9.544200
2000-06-07,9.657000
2000-06-08,9.794200
2000-06-09,9.851900
2000-06-12,9.926300
2000-06-13,9.854600
2000-06-14,9.764500
2000-06-15,9.787900
2000-06-16,9.847800
2000-06-19,9.924300
2000-06-20,9.903100
2000-06-21,9.864400
2000-06-22,9.856800
2000-06-23,9.870700
2000-06-26,9.980500
2000-06-27,10.019700
2000-06-28,10.078700
2000-06-29,9.953800
2000-06-30,9.900300
2000-07-03,9.824300
2000-07-04,9.546100
2000-07-05,9.487600
2000-07-06,9.538400
2000-07-07,9.546000
2000-07-10,9.519500
2000-07-11,9.502300
2000-07-12,9.428000
2000-07-13,9.474800
2000-07-14,9.436800
2000-07-17,9.415200
2000-07-18,9.349100
2000-07-19,9.332700
2000-07-20,9.411800
2000-07-21,9.360800
2000-07-24,9.348500
2000-07-25,9.333700
2000-07-26,9.365700
2000-07-27,9.362700
2000-07-28,9.361000
2000-07-31,9.357800
2000-08-01,9.366700
2000-08-02,9.342800
2000-08-03,9.346200
2000-08-04,9.388100
2000-08-07,9.357400
2000-08-08,9.335300
2000-08-09,9.335300
2000-08-10,9.326000
2000-08-11,9.319800
2000-08-14,9.291800
2000-08-15,9.251600
2000-08-16,9.250400
2000-08-17,9.192300
2000-08-18,9.187300
2000-08-21,9.229300
2000-08-22,9.256300
2000-08-23,9.232200
2000-08-24,9.277300
2000-08-25,9.226800
2000-08-28,9.234200
2000-08-29,9.209300
2000-08-30,9.231700
2000-08-31,9.210800
2000-09-01,9.199500
2000-09-04,9.201400
2000-09-05,9.223100
2000-09-06,9.261200
2000-09-07,9.311500
2000-09-08,9.314100
2000-09-11,9.324300
2000-09-12,9.281400
2000-09-13,9.254200
2000-09-14,9.286000
2000-09-15,9.312500
2000-09-18,9.351700
2000-09-19,9.417200
2000-09-20,9.425000
2000-09-21,9.448300
2000-09-22,9.434700
2000-09-25,9.479000
2000-09-26,9.421800
2000-09-27,9.403200
2000-09-28,9.408800
2000-09-29,9.429000
2000-10-02,9.445900
2000-10-03,9.414200
2000-10-04,9.401400
2000-10-05,9.429200
2000-10-06,9.451500
2000-10-09,9.460000
2000-10-10,9.475300
2000-10-11,9.463200
2000-10-12,9.479000
2000-10-13,9.519300
2000-10-16,9.587900
2000-10-17,9.535100
2000-10-18,9.544300
2000-10-19,9.576500
2000-10-20,9.533300
2000-10-23,9.560500
2000-10-24,9.573600
2000-10-25,9.575700
2000-10-26,9.624200
2000-10-27,9.677700
2000-10-30,9.644300
2000-10-31,9.599500
2000-11-01,9.564200
2000-11-03,9.582400
2000-11-06,9.599000
2000-11-07,9.643800
2000-11-08,9.654400
